Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4006-8-ARM-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","7.1","3.9","2.8","3.9","4.5","4.9","5.1","5.2","5.6","5.8","6.1","6.2","6.4","6.9","6.9","7.119146330156429","7.3","7","1.2368256082191784","1.1705790027397251","1.1781955903471564","1.0777227369863014","1.0768227041095892","1.001925","1.038209","1.142606","1.1025849999958193","1.3643017199999998"
"","Aruba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-ABW-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","0.1","0.1","0.4","0.6","0.6","0.6","0.7","0.7","0.8","0.9","0.6","0.9","0.9","0.9","1","1","1","1","1","1","1.1","1.024105112","1.1","1","1.1","0.991091715","1.259022487","1.19798201","1.213408516","1.221647","1.201636","1.251577","1.20493081","1.2544526"
"INTL.4002-8-ABW-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-ABW-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-ABW-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","0.1","0.1","0.4","0.6","0.6","0.6","0.7","0.7","0.8","0.9","0.6","0.9","0.9","0.9","1","1","1","1","1","1","1.1","1.0241051121676976","1.1","1","1.1","0.9910917154462124","1.2590224873923892","1.1979820099077665","1.2134085156554812","1.221647","1.201636","1.251577000010333","1.2049308100031524","1.2544526"
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-AUS-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216.00700957","217.874016367","228.17493625","219.685735777","227.995313323","240.580701823","241.445200208","259.332491853","262.533121607","280.535460861","279.561446978","278.196473063","284.808418284","289.211259979","294.000467579","301.728051756","317.015720116","325.723945211","341.082925765","349.08021863","351.077462487","353.507514577","362.695596471","361.747120332","374.559599358","381.48018141","386.644285812","396.892889806","396.488899047","407.406593502","401.967679731","399.227981864","402.492360565","394.403258535","387.062988722","393.33236322","407.211609738","418.180611418","410.865148205","417.870353296"
"INTL.4002-8-AUS-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.4093415159138","124.54334119233464","131.90839645306502","125.37999143367513","120.13309059025322","129.28047235259902","127.91803944766552","140.74501287997637","140.02028625699498","153.13050596118075","148.3442544183787","151.07134040961316","155.69017970183745","155.56795466454824","154.63565262877728","157.7117704839819","170.0203527472226","176.98062683675127","189.48553222424863","192.76552913258166","192.68804102461624","191.24569686908245","193.0494503527511","187.5401173104448","195.99764388497186","200.25804702364988","203.37028016322645","204.17979262650746","200.7539812951981","207.1633354668356","195.85858834301183","187.05888919857742","183.16772162392755","170.6207328290461","162.32877920835185","167.22350122903606","174.93393693411758","174.16708924980028","166.9900280863814","162.26041265949596"
"INTL.4010-8-AUS-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.98971174","20.55967056","22.73854869","23.07376071","24.605559733","26.30936847","28.71872476","29.439870973","30.71264735","31.5427189","34.619475","32.379422533","33.536285558","34.905293386","36.490308118","39.15995044","39.302557457","39.57978767","41.474939549","42.933256025","45.074426086","47.526500428","52.246946318","53.772897606","55.831994153","56.335859162","56.288040561","62.533598323","63.709760512","66.933966315","67.784887572","68.890641809","71.402492853","73.610852522","75.23351733","76.261072999","82.848989004","86.61415608","84.149358999","96.942291161"
"INTL.4006-8-AUS-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.60795631413785","72.77100461477656","73.52799110740756","71.23198363298391","83.256663","84.990861","84.808436","89.147608","91.800188","95.862236","96.59771756","94.74571012","95.581953024","98.738011928","102.874506832","104.856330832","107.692809912","109.163530704","110.122453992","113.381433472","113.314995376","114.73531728","117.3991998","120.434105416","122.72996132","124.886275224","126.985965088","130.179498856","132.02515724","133.30929172","138.324203816","143.278450856","147.922146088","150.171673184","149.500692184","149.847788992","149.4286838","157.399366088","159.72576112","158.667649476"
"","Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-AUT-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.262930269","51.597466644","48.869007846","48.588831057","52.169414239","52.983349101","50.19197655","51.223092245","49.57806577","50.35173659","55.515238283","59.73290631","54.039199522","54.589309388","54.753857956","58.499163014","63.147108329","62.225040933","62.563329586","62.034951581","60.998924689","65.588587856","65.910405064","71.553487573","72.676656097","76.76717589","73.936134982","70.962337536","70.444200416","64.05651925","69.590458553","66.2611232","64.115668413","64.436759601","61.136785464","63.186494439","63.750893511","66.333644577","63.844027897","65.539702597"
"INTL.4002-8-AUT-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.968134816941063","13.396778650578948","12.023916192069402","12.873903453532272","15.558262156295356","15.580287154216473","12.096906463086844","12.48853501232753","12.18877382658075","12.305240890421123","14.008705383371312","15.097410109957611","10.720414692116329","9.284175137618156","9.677810964528339","11.785758037513025","12.396049417729012","12.676721606288627","10.583225754962248","11.618278592560353","12.645357964534705","14.030226089966405","13.395631108501899","15.222878046261544","15.700198461232215","15.948358809384345","14.863296136584115","14.046209415159112","13.478128687298197","9.742799465330105","12.304906868304634","12.095669214185996","11.70797856833879","12.008401050996566","11.205085239638642","11.967926710380212","11.230113679329772","11.864013919872137","10.384165498079478","10.507913733946198"
"INTL.4010-8-AUT-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82906584","9.15307085","8.865238433","9.037937883","10.018425083","10.762650947","10.419162087","10.877147233","10.361913943","11.1116577","12.2513149","12.8227352","12.59198783","13.28089225","13.669482991","14.778855976","15.876151911","15.300539327","15.708845831","15.973941988","14.463225724","15.316435766","15.489332955","16.748475527","16.730765351","19.095208796","17.914066322","16.894597598","17.851183205","17.4246625","19.0019784","17.934365224","17.139415845","16.51661355","15.076338463","16.087613967","16.80046907","18.236061657","17.063722399","17.695355863"
"INTL.4006-8-AUT-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.46572961216148","29.047617143089163","27.97985322099012","26.676989720739414","26.592727","26.640411","27.675908","27.85741","27.027378","26.934838","29.255218","31.812761","30.726797","32.024242","31.406564","31.934549","34.874907","34.24778","36.271258","34.442731","33.890341","36.241926","37.025441","39.582134","40.245692284993694","41.723608284993695","41.15877252332913","40.02153052332913","39.11488852332913","36.8890572849937","38.28357328499369","36.231088761664566","35.268274","35.911745","34.85536176166457","35.130953761664564","35.720310761664564","36.233569","36.39614","37.336433"
"","Azerbaijan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-AZE-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","58.097629015","50.589072783","46.442846564","45.670271009","39.249112926","37.977024836","34.976128051","35.781064726","31.114681472","31.18865281","34.481329673","33.849421767","36.380106573","37.238314371","40.058521116","31.148464861","34.526307355","29.161805959","30.978079619","30.139640857","33.216129133","31.49000261","32.525526008","34.220003413","33.768208834","33.505086202","33.285637886","35.38887886"
"INTL.4002-8-AZE-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.06369353734007667","0.009436088324726978","0.002359016731015322","0.014154121786757628","0.00471804416236342","0.007304116253738935","0.009890188345114664","0.010505301957726846","0.011120415570339243","0.005626254903471775","0.013347316664085243","0.008086709353920824","0.010584908072066256","0.011389332777342403","0.03884356949289936","0.028036913848118898","0.02641391033718037","0.015029295593299258","0.017598264813375016","0.01333552158043019","0.013880454445294716","0.012823614949799854","0.0048276590286837045","0.0003421033630305561","0.000732878237704342","0.00617810746048954","0.005768387991054602","0.0294978270825863"
"INTL.4010-8-AZE-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","29.033935478","21.579636695","18.440487547","17.656116887","18.244394882","17.96972072","10.966237863","11.770559424","11.103561056","13.183026555","17.467982356","17.841335058","19.369521665","20.226925038","22.019677547","17.420427947","19.499893445","19.146776663","20.480773397","18.263984706","20.696566987","18.57786629","19.676451837","21.343947755","20.935905161","20.302262095","20.695090498","22.496645633"
"INTL.4006-8-AZE-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","29","29","28","28","21","20","24","24","20","18","17","16","17","17","18","13.7","15","10","10.479707956881","11.862320629225524","12.505681691316038","12.899312704709248","12.844246512076603","12.875713554853697","12.831570794520548","13.196646","12.584779","12.8627354"
